,PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,HomePlanet_is_Earth,HomePlanet_is_Europa,HomePlanet_is_Mars,Destination_is_55 Cancri e,Destination_is_PSO J318.5-22,Destination_is_TRAPPIST-1e,TotalConsume,group_num,cabin_num,deck_is_A,deck_is_B,deck_is_C,deck_is_D,deck_is_E,deck_is_F,deck_is_G,deck_is_T,side_is_P,side_is_S,is_kid,is_elder
7681,8202_02,0.0,C/306/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brak Unkcatted,1,0,1,0,0,0,1,0.0,6,306,0,0,1,0,0,0,0,0,0,1,True,False
7682,8202_03,1.0,C/306/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Charga Unkcatted,1,0,0,0,0,0,1,0.0,6,306,0,0,1,0,0,0,0,0,0,1,True,False
7683,8202_04,0.0,C/306/S,39.0,0.0,0.0013261673762825434,0.1208533190219032,0.0,0.018787932881113887,0.021422947830771144,Nasliak Unkcatted,1,0,1,0,0,0,1,4560.0,6,306,0,0,1,0,0,0,0,0,0,1,False,True
7684,8202_05,0.0,C/306/S,36.0,0.0,0.0,0.27340421963572936,0.0002128384130767921,0.0,0.33903783201425436,Bottom Unkcatted,0,0,1,0,1,0,0,16338.0,6,306,0,0,1,0,0,0,0,0,0,1,False,True
7685,8202_06,1.0,C/306/S,53.0,0.0,0.0,0.0,0.0,0.0,0.0,Sinon Unkcatted,1,0,1,0,0,0,1,0.0,6,306,0,0,1,0,0,0,0,0,0,1,False,True
7686,8203_01,0.0,C/307/S,23.0,0.0,0.0,0.01324925368127998,0.0,0.00026776151374509105,0.0,Altan Pernised,0,0,1,0,1,0,0,0.0,2,307,0,0,1,0,0,0,0,0,0,1,False,True
7687,8203_02,1.0,C/307/S,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Geno Pernised,1,0,1,0,0,0,1,0.0,2,307,0,0,1,0,0,0,0,0,0,1,False,True
7688,8204_01,0.0,E/541/S,25.0,0.0,0.0,0.03364304162613625,0.06934275498041886,0.003257765083898608,0.030994903244519954,Krazet Distured,0,0,1,0,0,0,1,3453.0,2,541,0,0,0,0,1,0,0,0,0,1,False,True
7689,8204_02,0.0,E/541/S,30.0,0.0,0.014587841139107978,0.0052661590581290045,0.10922867359100971,0.007631203141735095,0.019558281191729168,Terion Distured,0,0,1,0,0,0,1,3575.0,2,541,0,0,0,0,1,0,0,0,0,1,False,True
7690,8205_01,0.0,G/1331/P,20.0,0.0,0.04362392685139946,0.0,8.513536523071684e-05,0.0,0.0,Lyde Fulloydez,0,1,0,0,0,0,1,627.0,1,1331,0,0,0,0,0,0,1,0,1,0,False,True
7691,8207_01,1.0,F/1695/P,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Hers Buche,1,0,0,1,0,0,1,0.0,1,1695,0,0,0,0,0,1,0,0,1,0,False,True
7692,8208_01,1.0,G/1322/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Andice Dickley,1,1,0,0,0,1,0,0.0,1,1322,0,0,0,0,0,0,1,0,0,1,False,True
7693,8209_01,0.0,G/1332/P,57.0,0.0,0.00041878969777343477,0.017106631335323516,0.015835177932913332,0.0,0.0,Oraryn Mirandry,1,1,0,0,0,0,1,888.0,1,1332,0,0,0,0,0,0,1,0,1,0,False,True
7694,8210_01,0.0,D/241/S,47.0,0.0,0.08948139875759056,0.0,0.0002128384130767921,0.02209032488397001,0.0,Crat Ble,0,0,0,1,0,0,1,1782.0,1,241,0,0,0,1,0,0,0,0,0,1,False,True
7695,8211_01,1.0,G/1323/S,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Jodye Haynard,1,1,0,0,1,0,0,1782.0,1,1323,0,0,0,0,0,0,1,0,0,1,False,True
7696,8212_01,0.0,F/1569/S,29.0,0.0,0.03399176380261046,0.0,0.002554060956921505,0.0005355230274901821,0.0,Mollie Tersimpson,0,1,0,0,0,1,0,559.0,1,1569,0,0,0,0,0,1,0,0,0,1,False,True
7697,8213_01,0.0,G/1333/P,32.0,0.0,0.0,6.708482876597457e-05,4.256768261535842e-05,0.0,0.03650602908879957,Feryla Gouldensen,0,1,0,0,0,0,1,884.0,1,1333,0,0,0,0,0,0,1,0,1,0,False,True
7698,8214_01,1.0,D/242/S,30.0,0.0,0.0,0.0,0.0,0.0,0.0,Atinon Exnutchor,1,0,1,0,0,0,1,0.0,1,242,0,0,0,1,0,0,0,0,0,1,False,True
7699,8216_01,0.0,G/1334/P,18.0,0.0,0.001535562225169261,0.0,0.028988591861059083,0.0,4.1437036423155016e-05,Patsya Bonder,1,1,0,0,0,0,1,704.0,1,1334,0,0,0,0,0,0,1,0,1,0,False,True
7700,8217_01,0.0,F/1570/S,49.0,0.0,0.0,0.00013416965753194915,0.002128384130767921,0.0,0.03091202917167364,Joanny Mcbriddley,0,1,0,0,0,0,1,800.0,1,1570,0,0,0,0,0,1,0,0,0,1,False,True
7701,8218_01,1.0,B/272/P,33.0,0.0,0.0,0.0,0.0,0.0,0.0,Tauvaah Aloubtled,1,0,1,0,0,0,1,0.0,1,272,0,1,0,0,0,0,0,0,1,0,False,True
7702,8219_01,0.0,G/1335/P,18.0,0.0,0.00020939484888671738,0.0,0.00012770304784607525,0.07912352731167441,0.0,Ralda Flynnis,0,1,0,0,0,0,1,1779.0,1,1335,0,0,0,0,0,0,1,0,1,0,False,True
7703,8220_01,0.0,A/99/S,29.0,0.0,0.0,0.17297823097306544,4.256768261535842e-05,0.006069260978222063,0.0013259851655409605,Hadaron Gulcepusy,1,0,1,0,0,0,1,5326.0,1,99,1,0,0,0,0,0,0,0,0,1,False,True
7704,8221_01,1.0,F/1696/P,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Range Cusa,1,0,0,1,0,0,1,0.0,1,1696,0,0,0,0,0,1,0,0,1,0,False,True
7705,8222_01,0.0,D/257/P,43.0,0.0,0.07356739024220005,0.0036561231677456145,0.02451898518644645,0.028784362727597285,0.0,Muld Sidie,0,0,0,1,0,0,1,2384.0,2,257,0,0,0,1,0,0,0,0,1,0,False,True
7706,8222_02,0.0,F/1697/P,18.0,0.0,0.002233545054791652,0.042095730050649045,4.256768261535842e-05,0.0,0.0,Hock Sidie,1,0,0,1,0,0,1,1288.0,2,1697,0,0,0,0,0,1,0,0,1,0,False,True
7707,8224_01,1.0,G/1325/S,31.0,0.0,0.0,0.0,0.0,0.0,0.0,Nancey Pooles,0,1,0,0,0,0,1,0.0,1,1325,0,0,0,0,0,0,1,0,0,1,False,True
7708,8225_01,0.0,G/1325/S,15.0,0.0,0.005932854051790326,0.0,0.04810148135535502,0.0,0.010276385032942445,Heersh Nutty,0,0,0,1,0,0,1,1463.0,1,1325,0,0,0,0,0,0,1,0,0,1,False,True
7709,8226_01,1.0,F/1572/S,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunk Mille,1,0,0,1,0,0,1,0.0,3,1572,0,0,0,0,0,1,0,0,0,1,True,False
7710,8226_02,1.0,F/1572/S,37.0,0.0,0.0,0.0,0.0,0.0,0.0,Guark Mille,1,0,0,1,0,0,1,0.0,3,1572,0,0,0,0,0,1,0,0,0,1,False,True
7711,8226_03,1.0,F/1572/S,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Crunde Mille,1,0,0,1,0,0,1,0.0,3,1572,0,0,0,0,0,1,0,0,0,1,True,False
7712,8227_01,0.0,E/527/P,27.0,0.0,0.000977175961471348,0.03978130345822292,0.019581134003064875,0.0005355230274901821,0.00037293332780839516,Leneva Headardyer,1,1,0,0,0,0,1,1681.0,1,527,0,0,0,0,1,0,0,0,1,0,False,True
7713,8229_01,1.0,G/1336/P,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Armene Patthews,1,1,0,0,0,0,1,0.0,1,1336,0,0,0,0,0,0,1,0,1,0,False,True
7714,8231_01,0.0,G/1327/S,33.0,0.0,0.014029454875410064,0.02747123737966659,0.0,0.0,0.0,Hen Fryersonis,1,1,0,0,0,0,1,1020.0,2,1327,0,0,0,0,0,0,1,0,0,1,False,True
7715,8231_02,0.0,G/1327/S,65.0,0.0,0.0,0.0,0.004810148135535501,0.009282399143163157,0.024323540380391993,Troya Fryersonis,0,1,0,0,0,0,1,908.0,2,1327,0,0,0,0,0,0,1,0,0,1,False,True
7716,8232_01,0.0,F/1574/S,19.0,0.0,0.00034899141481119564,0.022339247979069533,0.0,0.005489111031774367,0.018232296026188206,Eduana Rames,0,1,0,0,0,0,1,1234.0,1,1574,0,0,0,0,0,1,0,0,0,1,False,True
7717,8233_01,0.0,F/1575/S,30.0,0.0,0.0,0.0,0.03316022475736421,0.0,0.0007458666556167903,Leene Balderts,0,1,0,0,0,0,1,797.0,2,1575,0,0,0,0,0,1,0,0,0,1,False,True
7718,8233_02,0.0,F/1575/S,37.0,0.0,0.005025476373281218,0.0,0.0007662182870764515,0.0,0.03352256246633241,Stevey Balderts,0,1,0,0,0,0,1,899.0,2,1575,0,0,0,0,0,1,0,0,0,1,False,True
7719,8235_01,0.0,F/1576/S,15.0,0.0,0.0,0.000704390702042733,0.0009364890175378852,0.05127632988218493,0.0103178220693656,Joyton Coxterez,0,1,0,0,0,0,1,1441.0,1,1576,0,0,0,0,0,1,0,0,0,1,False,True
7720,8237_01,0.0,F/1577/S,19.0,0.0,0.035666922593704194,0.0,0.0,0.011915387361656551,0.0,Oraryn Bakerson,0,1,0,0,0,0,1,778.0,1,1577,0,0,0,0,0,1,0,0,0,1,False,True
7721,8238_01,0.0,F/1578/S,20.0,0.0,0.05227891393871711,0.0005366786301277966,0.0,0.0,0.0012016740562714955,Katiey Thomason,0,1,0,0,0,0,1,794.0,2,1578,0,0,0,0,0,1,0,0,0,1,False,True
7722,8238_02,1.0,G/1328/S,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Allara Thomason,0,1,0,0,1,0,0,0.0,2,1328,0,0,0,0,0,0,1,0,0,1,False,True
7723,8239_01,0.0,F/1579/S,21.0,0.0,0.03482934319815732,0.0,0.008215562744764175,4.4626918957515175e-05,4.1437036423155016e-05,Marily Garnes,0,1,0,0,1,0,0,694.0,1,1579,0,0,0,0,0,1,0,0,0,1,False,True
7724,8242_01,0.0,G/1330/S,20.0,0.0,0.00013959656592447826,6.708482876597457e-05,0.03728928997105398,0.0003570153516601214,0.0,Melica Harmontry,1,1,0,0,0,0,1,888.0,1,1330,0,0,0,0,0,0,1,0,0,1,False,True
7725,8243_01,0.0,G/1331/S,18.0,0.0,0.0,0.0014758662328514405,0.0,0.03547840057122456,0.002859155513197696,Jonard Cooks,0,1,0,0,0,0,1,908.0,1,1331,0,0,0,0,0,0,1,0,0,1,False,True
7726,8244_01,0.0,G/1337/P,27.0,0.0,0.0702868709429748,0.0,0.0,0.00040164227061763655,0.0,Naomin Bailes,0,1,0,0,0,0,1,1016.0,1,1337,0,0,0,0,0,0,1,0,1,0,False,True
7727,8247_01,0.0,D/258/P,23.0,0.0,0.0,0.10009056451883407,0.0009790567001532436,0.03061406640485541,0.007168607301205818,Naomin Bailes,1,0,1,0,0,0,1,3866.0,1,258,0,0,0,1,0,0,0,0,1,0,False,True
7728,8248_01,1.0,G/1339/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Lesley Casez,0,1,0,0,0,0,1,0.0,2,1339,0,0,0,0,0,0,1,0,1,0,False,True
7729,8248_02,0.0,G/1339/P,72.0,0.0,0.02156766943533189,0.0,0.0,0.0,0.019185347863920774,Netty Casez,0,1,0,0,0,1,0,772.0,2,1339,0,0,0,0,0,0,1,0,1,0,False,True
7730,8251_01,1.0,G/1332/S,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Ferry Singlents,1,1,0,0,0,0,0,0.0,1,1332,0,0,0,0,0,0,1,0,0,1,False,True
7731,8252_01,0.0,F/1699/P,29.0,0.0,0.003629510714036435,0.0,0.026051421760599353,0.020751517315244557,0.0032735258774292462,Regana Nieldsond,0,1,0,0,1,0,0,0.0,3,1699,0,0,0,0,0,1,0,0,1,0,False,True
7732,8252_02,1.0,G/1341/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Thondy Nieldsond,0,1,0,0,0,0,1,0.0,3,1341,0,0,0,0,0,0,1,0,1,0,True,False
7733,8252_03,1.0,G/1341/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Lorian Nieldsond,0,1,0,0,0,0,1,0.0,3,1341,0,0,0,0,0,0,1,0,1,0,True,False
7734,8254_01,1.0,F/1700/P,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Cocowl Cone,1,0,0,1,0,0,1,0.0,1,1700,0,0,0,0,0,1,0,0,1,0,True,False
7735,8255_01,0.0,G/1333/S,28.0,0.0,0.0,3.3542414382987286e-05,0.000510812191384301,0.039048554087825774,0.0,Nathy Corman,0,1,0,0,0,0,1,888.0,1,1333,0,0,0,0,0,0,1,0,0,1,False,True
7736,8257_01,0.0,E/529/P,41.0,0.0,0.027640120053046696,0.0,0.027796696747829048,0.0,0.0,Tex Bert,0,0,0,1,0,0,1,1049.0,1,529,0,0,0,0,1,0,0,0,1,0,False,True
7737,8259_01,0.0,G/1342/P,41.0,0.0,0.0,0.0,0.020687893751064192,0.014459121742234916,0.0,Byrona Potthews,0,1,0,0,0,0,1,810.0,1,1342,0,0,0,0,0,0,1,0,1,0,False,True
7738,8260_01,0.0,F/1582/S,19.0,0.0,0.005863055768828087,0.00013416965753194915,0.00017027073046143367,0.028070332024277046,0.0,Allena Daviddley,0,1,0,0,1,0,0,721.0,3,1582,0,0,0,0,0,1,0,0,0,1,False,True
7739,8260_02,0.0,G/1334/S,8.0,0.0,0.0,0.0,0.0,0.0,0.0,Stancy Dunnisey,1,1,0,0,1,0,0,0.0,3,1334,0,0,0,0,0,0,1,0,0,1,True,False
7740,8260_03,1.0,G/1334/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Melara Daviddley,1,1,0,0,1,0,0,0.0,3,1334,0,0,0,0,0,0,1,0,0,1,True,False
7741,8261_01,1.0,G/1343/P,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Blance Kiddley,0,1,0,0,0,1,0,0.0,1,1343,0,0,0,0,0,0,1,0,1,0,False,True
7742,8264_01,0.0,F/1584/S,21.0,0.0,0.002233545054791652,0.0,0.04290822407628129,0.0,0.0,Lifes Ste,1,0,0,1,0,0,1,1040.0,1,1584,0,0,0,0,0,1,0,0,0,1,False,True
7743,8265_01,1.0,G/1344/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Curtle Winsley,0,1,0,0,0,0,1,0.0,1,1344,0,0,0,0,0,0,1,0,1,0,False,True
7744,8266_01,1.0,G/1345/P,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Karay Thorney,1,1,0,0,0,0,1,0.0,1,1345,0,0,0,0,0,0,1,0,1,0,True,False
7745,8267_01,0.0,E/530/P,29.0,0.0,0.021218678020520694,0.0,0.002043248765537204,0.04221706533380935,0.0,Ret Cla,0,0,0,1,0,0,1,1298.0,2,530,0,0,0,0,1,0,0,0,1,0,False,True
7746,8267_02,1.0,F/1701/P,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Berers Cla,1,0,0,1,0,0,1,0.0,2,1701,0,0,0,0,0,1,0,0,1,0,False,True
7747,8268_01,1.0,B/321/S,40.0,0.0,0.0,0.0,0.0,0.0,0.0,Astrark Impress,1,0,1,0,0,0,1,0.0,2,321,0,1,0,0,0,0,0,0,0,1,False,True
7748,8268_02,0.0,B/321/S,19.0,0.0,0.0,0.00010062724314896186,0.0,0.04096751160299893,0.09721128744872166,Shatrix Impress,0,0,1,0,0,0,1,3267.0,2,321,0,1,0,0,0,0,0,0,0,1,False,True
7749,8270_01,0.0,F/1702/P,38.0,0.0,0.006002652334752565,0.03837252205413746,0.03333049548782564,0.0,0.0,Doakes Hart,1,0,0,1,0,0,1,2013.0,1,1702,0,0,0,0,0,1,0,0,1,0,False,True
7750,8271_01,0.0,F/1586/S,19.0,0.0,0.0020241502059049348,0.08831717707040553,0.0,0.0,0.005138192516471222,Lavey Delazarson,1,1,0,0,0,0,1,2786.0,1,1586,0,0,0,0,0,1,0,0,0,1,False,True
7751,8272_01,0.0,F/1587/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pigars Fache,1,0,0,1,0,0,1,0.0,3,1587,0,0,0,0,0,1,0,0,0,1,True,False
7752,8272_02,1.0,F/1587/S,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Mesh Fache,1,0,0,1,0,0,1,0.0,3,1587,0,0,0,0,0,1,0,0,0,1,True,False
7753,8272_03,1.0,F/1587/S,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Plat Fache,1,0,0,1,0,0,1,0.0,3,1587,0,0,0,0,0,1,0,0,0,1,False,True
7754,8273_01,0.0,G/1346/P,46.0,0.0,0.0,0.0,0.0,0.016467333095323097,0.02134007375792483,Lilley Woody,0,1,0,0,0,0,1,884.0,1,1346,0,0,0,0,0,0,1,0,1,0,False,True
7755,8275_01,1.0,F/1588/S,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Slix Clake,1,0,0,1,0,0,1,0.0,1,1588,0,0,0,0,0,1,0,0,0,1,False,True
7756,8276_01,1.0,C/273/P,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Canons Oirmplathy,1,0,1,0,0,0,1,0.0,2,273,0,0,1,0,0,0,0,0,1,0,False,True
7757,8276_02,1.0,C/273/P,23.0,0.0,0.0,0.0,0.0,0.0,0.0,Zaurion Tractive,1,0,1,0,0,0,1,0.0,2,273,0,0,1,0,0,0,0,0,1,0,False,True
7758,8277_01,1.0,G/1348/P,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Diandy Woody,1,1,0,0,1,0,0,0.0,1,1348,0,0,0,0,0,0,1,0,1,0,False,True
7759,8279_01,0.0,G/1349/P,31.0,0.0,0.0,0.1453728239358669,0.002341222543844713,0.0024991074616208496,0.0,Monah Villenson,1,1,0,0,0,0,1,0.0,1,1349,0,0,0,0,0,0,1,0,1,0,False,True
7760,8280_01,0.0,F/1703/P,34.0,0.0,0.0,0.0,0.03745956070151541,0.0009817922170653338,0.0,Carma Rocholton,1,1,0,0,0,0,1,902.0,1,1703,0,0,0,0,0,1,0,0,1,0,False,True
7761,8281_01,0.0,F/1704/P,45.0,0.0,0.0,3.3542414382987286e-05,0.009918270049378512,0.020215994287754373,0.0007044296191936353,Iandy Cooks,0,0,0,0,0,0,1,704.0,1,1704,0,0,0,0,0,1,0,0,1,0,False,True
7762,8282_01,0.0,G/1336/S,61.0,0.0,0.004676484958470022,0.0,0.02783926443044441,0.0,0.003563585132391331,Alvia Jacostaney,0,1,0,0,0,0,1,807.0,1,1336,0,0,0,0,0,0,1,0,0,1,False,True
7763,8287_01,0.0,E/542/S,21.0,0.0,0.086689467439101,0.0,0.02783926443044441,0.0,0.0,Toat Nanie,0,0,0,1,0,0,1,1896.0,1,542,0,0,0,0,1,0,0,0,0,1,False,True
7764,8288_01,0.0,D/259/P,21.0,0.0,0.12926642004606687,0.0,0.03703388387536183,0.0,0.0002900592549620851,Rooses Sache,0,0,0,1,0,0,1,2729.0,2,259,0,0,0,1,0,0,0,0,1,0,False,True
7765,8288_02,0.0,F/1705/P,15.0,0.0,0.080268025406575,0.0,0.007449344457687724,4.4626918957515175e-05,0.0004558074006547052,Goleer Sache,0,0,0,1,0,0,1,1337.0,2,1705,0,0,0,0,0,1,0,0,1,0,False,True
7766,8289_01,1.0,G/1350/P,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Stendy Fredersend,0,1,0,0,0,0,1,0.0,1,1350,0,0,0,0,0,0,1,0,1,0,False,True
7767,8291_01,1.0,G/1339/S,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Bony Mathison,1,1,0,0,0,0,1,0.0,1,1339,0,0,0,0,0,0,1,0,0,1,False,True
7768,8292_01,1.0,C/310/S,39.0,0.0,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,1,0,1,0,0,0,1,0.0,1,310,0,0,1,0,0,0,0,0,0,1,False,True
7769,8294_01,1.0,E/543/S,62.0,0.0,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,1,0,0,1,0,0,1,0.0,1,543,0,0,0,0,1,0,0,0,0,1,False,True
7770,8295_01,0.0,F/1591/S,40.0,0.0,0.09136595239757102,0.0,0.0,0.0,0.0,Skies Upead,0,0,0,1,0,0,1,1309.0,1,1591,0,0,0,0,0,1,0,0,0,1,False,True
7771,8297_01,0.0,F/1592/S,21.0,0.0,0.00034899141481119564,0.0,0.0,0.0009817922170653338,0.026478266274396055,Hilley Charpelaney,0,0,0,0,0,0,1,666.0,1,1592,0,0,0,0,0,1,0,0,0,1,False,True
7772,8298_01,1.0,F/1593/S,12.0,0.0,0.0,0.0,0.0,0.0,0.0,Gal Prité,1,0,0,1,0,0,1,0.0,1,1593,0,0,0,0,0,1,0,0,0,1,True,False
7773,8300_01,0.0,C/274/P,27.0,0.0,0.0,0.0,0.0,0.0832738307747233,0.028011436622052792,Alyatik Ratorring,1,0,1,0,0,0,0,0.0,1,274,0,0,1,0,0,0,0,0,1,0,False,True
7774,8301_01,0.0,C/275/P,28.0,0.0,0.12019264326097578,0.16982524402106464,0.0,0.0038825419493038202,0.03812207350930261,Bosonon Horbox,0,0,1,0,0,0,1,7792.0,1,275,0,0,1,0,0,0,0,0,1,0,False,True
7775,8302_01,0.0,G/1340/S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leenny Burchrison,1,1,0,0,0,0,1,0.0,2,1340,0,0,0,0,0,0,1,0,0,1,True,False
7776,8302_02,0.0,F/1594/S,17.0,0.0,0.0002791931318489565,0.0,0.03690618082751575,0.0,0.0,Heremy Burchrison,0,1,0,0,0,0,1,871.0,2,1594,0,0,0,0,0,1,0,0,0,1,False,True
7777,8303_01,0.0,F/1595/S,23.0,0.0,0.01521602568576813,0.0,0.09650093648901754,0.02217957872188504,0.0,Lios Stead,0,0,0,1,1,0,0,2982.0,1,1595,0,0,0,0,0,1,0,0,0,1,False,True
7778,8306_01,0.0,G/1351/P,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Allene Hardonald,1,1,0,0,0,0,1,0.0,3,1351,0,0,0,0,0,0,1,0,1,0,True,False
7779,8306_02,1.0,G/1351/P,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Ianya Hardonald,1,1,0,0,0,1,0,0.0,3,1351,0,0,0,0,0,0,1,0,1,0,False,True
7780,8306_03,0.0,G/1351/P,41.0,0.0,0.05835136455643191,0.0,0.0,0.0,0.002030414784734596,Bonya Hardonald,0,1,0,0,0,0,0,0.0,3,1351,0,0,0,0,0,0,1,0,1,0,False,True
7781,8307_01,0.0,A/100/S,27.0,1.0,0.0,0.044846208030054006,0.08211305976502639,0.0,0.0,Porrimp Unkcal,1,0,1,0,1,0,0,3266.0,2,100,1,0,0,0,0,0,0,0,0,1,False,True
7782,8307_02,1.0,A/100/S,34.0,0.0,0.0,0.0,0.0,0.0,0.0,Sabiton Unkcal,1,0,1,0,0,0,1,0.0,2,100,1,0,0,0,0,0,0,0,0,1,False,True
7783,8310_01,1.0,E/545/S,36.0,0.0,0.0,0.0,0.0,0.0,0.0,Azhah Hiebox,1,0,1,0,1,0,0,0.0,1,545,0,0,0,0,1,0,0,0,0,1,False,True
7784,8313_01,0.0,G/1341/S,30.0,0.0,0.032595798143365676,0.0,0.0,0.0,0.011892429453445489,Sallie Gainney,0,1,0,0,0,0,1,754.0,1,1341,0,0,0,0,0,0,1,0,0,1,False,True
7785,8314_01,0.0,D/245/S,30.0,0.0,0.0,0.021467145205111865,0.0,0.0013834344876829704,0.25695106285998426,Altairk Folumorly,0,0,1,0,0,0,1,6872.0,2,245,0,0,0,1,0,0,0,0,0,1,False,True
7786,8314_02,0.0,D/245/S,29.0,1.0,0.0,0.09891658001542951,0.0,8.925383791503035e-05,0.02709982182074338,Hekaron Folumorly,1,0,0,0,1,0,0,3605.0,2,245,0,0,0,1,0,0,0,0,0,1,False,True
7787,8315_01,0.0,F/1598/S,21.0,0.0,0.02652334752565087,0.00593700734578875,0.0068533969010727055,0.0,0.0035221480959681762,Lette Mcneiley,0,1,0,0,0,0,1,803.0,1,1598,0,0,0,0,0,1,0,0,0,1,False,True
7788,8316_01,0.0,F/1709/P,21.0,0.0,0.037132686535911216,0.00013416965753194915,0.0015750042567682615,4.4626918957515175e-05,0.0,Gailia Beckerson,0,1,0,0,1,0,0,574.0,1,1709,0,0,0,0,0,1,0,0,1,0,False,True
7789,8317_01,0.0,F/1710/P,18.0,0.0,0.00013959656592447826,0.002784020393787945,0.02451898518644645,0.0016511960014280614,0.0,Olgary Rocknight,0,1,0,0,1,0,0,698.0,1,1710,0,0,0,0,0,1,0,0,1,0,False,True
7790,8318_01,1.0,F/1711/P,11.0,0.0,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,1,0,0,1,0,0,1,0.0,4,1711,0,0,0,0,0,1,0,0,1,0,True,False
7791,8318_02,0.0,F/1711/P,65.0,0.0,0.09764779786417255,0.0,0.0,0.0,0.0,Kie Ropie,0,0,0,1,0,0,1,1399.0,4,1711,0,0,0,0,0,1,0,0,1,0,False,True
7792,8318_03,0.0,F/1711/P,25.0,0.0,0.010399944161373631,0.0,0.008258130427379533,0.032622277757943595,0.0,Hark Ropie,0,0,0,1,1,0,0,1074.0,4,1711,0,0,0,0,0,1,0,0,1,0,False,True
7793,8318_04,1.0,F/1711/P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Heres Ropie,1,0,0,1,1,0,0,0.0,4,1711,0,0,0,0,0,1,0,0,1,0,True,False
7794,8319_01,0.0,F/1712/P,24.0,0.0,0.0,0.0,0.031031840626596287,0.0,0.003107777731736626,Royce Leblanchez,0,1,0,0,0,0,1,0.0,1,1712,0,0,0,0,0,1,0,0,1,0,False,True
7795,8320_01,1.0,G/1352/P,19.0,0.0,0.0,0.0,0.0,0.0,0.0,Beula Mckinsond,1,1,0,0,0,1,0,0.0,1,1352,0,0,0,0,0,0,1,0,1,0,False,True
7796,8321_01,0.0,F/1713/P,23.0,0.0,0.0,0.0,0.0,0.0,0.028715866241246425,Hillie Farrez,0,1,0,0,0,0,1,693.0,1,1713,0,0,0,0,0,1,0,0,1,0,False,True
7797,8322_01,0.0,F/1713/P,45.0,1.0,0.0,0.001643578304766377,0.0,0.2170653338093538,0.16168731612315088,Hamelik Briouse,0,0,1,0,0,1,0,693.0,2,1713,0,0,0,0,0,1,0,0,1,0,False,True
7798,8322_02,1.0,C/312/S,52.0,0.0,0.0,0.0,0.0,0.0,0.0,Adharan Briouse,1,0,0,0,1,0,0,0.0,2,312,0,0,1,0,0,0,0,0,0,1,False,True
7799,8323_01,0.0,E/546/S,55.0,0.0,0.0,0.015597222688089088,0.011791248084454283,0.0021420921099607284,0.0,Isaacy Sawyerson,1,1,0,0,0,1,0,790.0,1,546,0,0,0,0,1,0,0,0,0,1,False,True
7800,8324_01,1.0,G/1353/P,24.0,0.0,0.0,0.0,0.0,0.0,0.0,Edgary Sextones,0,1,0,0,0,1,0,0.0,1,1353,0,0,0,0,0,0,1,0,1,0,False,True
7801,8326_01,0.0,G/1354/P,31.0,0.0,0.05395407272981085,0.0,0.0,0.0,4.1437036423155016e-05,Lanedy Howenters,0,1,0,0,0,0,1,0.0,1,1354,0,0,0,0,0,0,1,0,1,0,False,True
7802,8328_01,1.0,G/1356/P,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Melica Huffy,0,1,0,0,0,0,1,0.0,1,1356,0,0,0,0,0,0,1,0,1,0,False,True
